Id,Name,Title,Release,BGG Ranking,BGG Rating,Average Rating,Average Rating Z,Tags
29972,El Capitán,"<a href=""https://boardgamegeek.com/boardgame/29972"">El Capitán</a><br><img src=""https://cf.geekdo-images.com/CNMoFaE8kycHsMamCu2c7A__thumb/img/cIx9Vj4mA1csyvG_dnII-kStOPQ=/fit-in/200x150/filters:strip_icc()/pic218443.jpg"" alt=""El Capitán"">",2007,#1910,6.2,7.083333333333333,0.05205508067500993,"Economic, Renaissance, Travel"
23686,Gift Trap,"<a href=""https://boardgamegeek.com/boardgame/23686"">Gift Trap</a><br><img src=""https://cf.geekdo-images.com/PdvDLL5q-9XTZCjp3u3PdQ__thumb/img/_n_6CNQoWPisWMKcGMgn5898S6c=/fit-in/200x150/filters:strip_icc()/pic356504.jpg"" alt=""Gift Trap"">",2006,#2404,6.0,5.83,-0.7942336667466342,"Humor, Party Game"
22198,Great Wall of China,"<a href=""https://boardgamegeek.com/boardgame/22198"">Great Wall of China</a><br><img src=""https://cf.geekdo-images.com/PQC7zA8hI18R6kiT5SX8jw__thumb/img/PAwXwP4C_9ZkvA_etm11suc0JJc=/fit-in/200x150/filters:strip_icc()/pic145572.jpg"" alt=""Great Wall of China"">",2006,#3209,5.9,6.211764705882352,-0.29767285689683876,Card Game
120,Hoity Toity,"<a href=""https://boardgamegeek.com/boardgame/120"">Hoity Toity</a><br><img src=""https://cf.geekdo-images.com/hOby2j2vNp7CJSySwmczyA__thumb/img/4Ct6qzcR8UHPjmEGnHYlMWeGKEU=/fit-in/200x150/filters:strip_icc()/pic38466.jpg"" alt=""Hoity Toity"">",1990,#1597,6.3,6.175000000000001,-0.467377919238635,Bluffing
39927,Last Train to Wensleydale,"<a href=""https://boardgamegeek.com/boardgame/39927"">Last Train to Wensleydale</a><br><img src=""https://cf.geekdo-images.com/JHfw-nac9A0sfkNJGxDOYQ__thumb/img/E2ghzjuIWJKZMg6Y-dXb8lg3eKs=/fit-in/200x150/filters:strip_icc()/pic501286.jpg"" alt=""Last Train to Wensleydale"">",2009,#2053,6.1,6.9799999999999995,0.3520141090583217,"Economic, Trains"
34615,New World: A Carcassonne Game,"<a href=""https://boardgamegeek.com/boardgame/34615"">New World: A Carcassonne Game</a><br><img src=""https://cf.geekdo-images.com/EOvcnlAohLxg6gY7odaphw__thumb/img/yizS4gAeKFGapxgUZQ4wf_ypH9g=/fit-in/200x150/filters:strip_icc()/pic303773.jpg"" alt=""New World: A Carcassonne Game"">",2008,#2334,6.0,5.6875,-0.5724695947646762,"City Building, Exploration"
1295,Pente,"<a href=""https://boardgamegeek.com/boardgame/1295"">Pente</a><br><img src=""https://cf.geekdo-images.com/2aehMgvcnEh8TR-4kpAmyw__thumb/img/rdBwaswpZtKu4rmOu5-r5ZY2u_E=/fit-in/200x150/filters:strip_icc()/pic1476333.jpg"" alt=""Pente"">",1977,#1866,6.2,6.06,-0.2442091475273877,Abstract Strategy
27356,Portobello Market,"<a href=""https://boardgamegeek.com/boardgame/27356"">Portobello Market</a><br><img src=""https://cf.geekdo-images.com/cBcFw1ewvJ9ycYzb5NJ-bg__thumb/img/-6Oqgv0H0HG5usGa3wvldNrga9k=/fit-in/200x150/filters:strip_icc()/pic201947.jpg"" alt=""Portobello Market"">",2007,#2355,6.0,6.253571428571428,-0.3495907781773583,Abstract Strategy
55697,Power Struggle,"<a href=""https://boardgamegeek.com/boardgame/55697"">Power Struggle</a><br><img src=""https://cf.geekdo-images.com/ZYKXSv95IxAqOnzjQSu8NQ__thumb/img/-aRvX3O4Jmrj2CfehzvdvcZnux4=/fit-in/200x150/filters:strip_icc()/pic588429.jpg"" alt=""Power Struggle"">",2009,#1360,6.3,6.746153846153846,0.11422322222920027,"Humor, Negotiation"
111,Rheinländer,"<a href=""https://boardgamegeek.com/boardgame/111"">Rheinländer</a><br><img src=""https://cf.geekdo-images.com/XZOfL2SO5sF1gSu4FFdxSw__thumb/img/cKnTQogrdMYDCmnI1XxYnlO7wGc=/fit-in/200x150/filters:strip_icc()/pic49307.jpg"" alt=""Rheinländer"">",1999,#2332,6.0,6.5,-0.1270932393015488,"Abstract Strategy, Medieval, Territory Building"
14535,SPANC: Space Pirate Amazon Ninja Catgirls,"<a href=""https://boardgamegeek.com/boardgame/14535"">SPANC: Space Pirate Amazon Ninja Catgirls</a><br><img src=""https://cf.geekdo-images.com/H18uaF6-yKcuLKZp5O-U6w__thumb/img/wmgZxGMwb44sb_Hg3JBeUdHrHvk=/fit-in/200x150/filters:strip_icc()/pic58989.jpg"" alt=""SPANC: Space Pirate Amazon Ninja Catgirls"">",2005,#20861,5.4,3.1666666666666665,-2.3943864246515543,"Comic Book / Strip, Fighting, Humor, Pirates, Science Fiction"
33604,Say Anything,"<a href=""https://boardgamegeek.com/boardgame/33604"">Say Anything</a><br><img src=""https://cf.geekdo-images.com/6yVHs8Xa9H3-10ls3H8Ojw__thumb/img/jdn7CE0vyWV6bDOKhMlAxtTA71M=/fit-in/200x150/filters:strip_icc()/pic4222162.jpg"" alt=""Say Anything"">",2008,#1174,6.4,6.623076923076923,-0.14408115290258927,"Humor, Party Game"
55600,Shipyard,"<a href=""https://boardgamegeek.com/boardgame/55600"">Shipyard</a><br><img src=""https://cf.geekdo-images.com/sPgjX2_W4XDpE0SUv82HsQ__thumb/img/Hal-DG2J9KHoaonkfQK-BU0HUZA=/fit-in/200x150/filters:strip_icc()/pic1809442.jpg"" alt=""Shipyard"">",2009,#619,6.8,7.08383870967742,0.27068096425178795,"Economic, Industry / Manufacturing, Nautical"
8190,The Bridges of Shangri-La,"<a href=""https://boardgamegeek.com/boardgame/8190"">The Bridges of Shangri-La</a><br><img src=""https://cf.geekdo-images.com/3Pq36HH-IdFQdMb3OHOVdA__thumb/img/ozv6GB7RBTZr0c3-sUs7BUcoV1M=/fit-in/200x150/filters:strip_icc()/pic265554.jpg"" alt=""The Bridges of Shangri-La"">",2003,#1580,6.3,6.497115384615385,0.03325766890231368,"Abstract Strategy, Territory Building, Travel"
34707,The Hanging Gardens,"<a href=""https://boardgamegeek.com/boardgame/34707"">The Hanging Gardens</a><br><img src=""https://cf.geekdo-images.com/mEKONuxvUvGJvFFFatqkTw__thumb/img/f1rFs-fvAEXyuU2NZ50ZXHsc5o8=/fit-in/200x150/filters:strip_icc()/pic580143.jpg"" alt=""The Hanging Gardens"">",2008,#1665,6.2,6.207142857142857,-0.21068519322473273,Ancient
2603,The Lord of the Rings Trading Card Game,"<a href=""https://boardgamegeek.com/boardgame/2603"">The Lord of the Rings Trading Card Game</a><br><img src=""https://cf.geekdo-images.com/JB_bseGOJ5t7r9IaME3ncA__thumb/img/nnV3PtjTaYFebvhtnsDy1jJMyAU=/fit-in/200x150/filters:strip_icc()/pic212859.jpg"" alt=""The Lord of the Rings Trading Card Game"">",2001,#2016,6.1,6.8,-0.22061905098284723,"Adventure, Card Game, Collectible Components, Fantasy, Movies / TV / Radio theme, Novel-based"
1353,Time's Up!,"<a href=""https://boardgamegeek.com/boardgame/1353"">Time&#x27;s Up!</a><br><img src=""https://cf.geekdo-images.com/eXgj9wE-fRfd4ZfW6PcjIw__thumb/img/-eVeJ2xAfaLeEtO5EutEIi1Ce5M=/fit-in/200x150/filters:strip_icc()/pic3690440.jpg"" alt=""Time&#x27;s Up!"">",1999,#549,6.8,7.290697674418604,0.510456832726519,"Humor, Party Game"
300,Tutankhamen,"<a href=""https://boardgamegeek.com/boardgame/300"">Tutankhamen</a><br><img src=""https://cf.geekdo-images.com/CE9Yw9qfd9tnIrDyYZm5Zg__thumb/img/toKQGs3Eh84kFcfFjQoTSKrFrJM=/fit-in/200x150/filters:strip_icc()/pic79266.jpg"" alt=""Tutankhamen"">",1993,#4231,5.8,5.8875,-0.5683959423473031,"Abstract Strategy, Ancient"
13293,Vs System,"<a href=""https://boardgamegeek.com/boardgame/13293"">Vs System</a><br><img src=""https://cf.geekdo-images.com/wQNjY9KJ-WXegllrsxsUbg__thumb/img/ovIHzpYEGeEj31aPupt_svk92I4=/fit-in/200x150/filters:strip_icc()/pic108757.jpg"" alt=""Vs System"">",2004,#3099,5.9,7.125,0.12622699663526482,"Card Game, Collectible Components, Comic Book / Strip"
33154,Wasabi!,"<a href=""https://boardgamegeek.com/boardgame/33154"">Wasabi!</a><br><img src=""https://cf.geekdo-images.com/nQMrIeXPBdcwD2H0yJKVAA__thumb/img/3bKQplnJ8NdHYy5i0wlHsg1prec=/fit-in/200x150/filters:strip_icc()/pic273575.jpg"" alt=""Wasabi!"">",2008,#1604,6.2,6.298181818181819,-0.34717726555016,Territory Building
5447,Wealth of Nations,"<a href=""https://boardgamegeek.com/boardgame/5447"">Wealth of Nations</a><br><img src=""https://cf.geekdo-images.com/fuuLFP33O_bFRCXkeHZhCw__thumb/img/7JRmvWLgiX4wpbYj_alQFlzRn3g=/fit-in/200x150/filters:strip_icc()/pic201969.jpg"" alt=""Wealth of Nations"">",1975,#14424,5.5,6.5227272727272725,-0.1288037792644486,"Economic, Educational, Industry / Manufacturing, Negotiation, Travel"
528,ZÈRTZ,"<a href=""https://boardgamegeek.com/boardgame/528"">ZÈRTZ</a><br><img src=""https://cf.geekdo-images.com/3aBBkCyv1H8nt84n7eGoAw__thumb/img/3S1CTtxI6p-WGai7xvCAS-cdJOM=/fit-in/200x150/filters:strip_icc()/pic3140639.jpg"" alt=""ZÈRTZ"">",1999,#699,6.7,6.980555555555555,0.3667079012427855,Abstract Strategy
55690,Kingdom Death: Monster,"<a href=""https://boardgamegeek.com/boardgame/55690"">Kingdom Death: Monster</a><br><img src=""https://cf.geekdo-images.com/LenzJBOHboAGU0cUIqAZPQ__thumb/img/Z3yFJIp9rmSmcGoTiqGeTkKCnQU=/fit-in/200x150/filters:strip_icc()/pic2931007.jpg"" alt=""Kingdom Death: Monster"">",2015,#49,7.7,8.343478260869565,0.8555483659320101,"Adventure, Fantasy, Horror, Mature / Adult, Miniatures, Mythology"
182340,Star Trek: Frontiers,"<a href=""https://boardgamegeek.com/boardgame/182340"">Star Trek: Frontiers</a><br><img src=""https://cf.geekdo-images.com/c7DbwURIiGQIWKaw4cfT6w__thumb/img/1ijCKBwkF1ntci6pBudfDREDVJk=/fit-in/200x150/filters:strip_icc()/pic3008535.jpg"" alt=""Star Trek: Frontiers"">",2016,#855,6.6,8.5,1.0423763709605876,"Movies / TV / Radio theme, Science Fiction, Space Exploration"
10510,Piepmatz,"<a href=""https://boardgamegeek.com/boardgame/10510"">Piepmatz</a><br><img src=""https://cf.geekdo-images.com/csyhNQbnRnRgwpyClAPXBA__thumb/img/cMH1KhpsXP5e-VRZogCCTgltQ5E=/fit-in/200x150/filters:strip_icc()/pic62573.jpg"" alt=""Piepmatz"">",1995,Not Ranked,0.0,7.0,0.1460466137663094,"Children&#x27;s Game, Deduction, Memory"
7865,10 Days in Africa,"<a href=""https://boardgamegeek.com/boardgame/7865"">10 Days in Africa</a><br><img src=""https://cf.geekdo-images.com/B1Bji6N6r1kUvI_Glp7U1w__thumb/img/ZRfdBTjVmigOLsZxf_dh-iCXRuM=/fit-in/200x150/filters:strip_icc()/pic1229634.jpg"" alt=""10 Days in Africa"">",2003,#2279,6.0,6.43125,-0.21120253471802386,"Educational, Travel"
22398,10 Days in Asia,"<a href=""https://boardgamegeek.com/boardgame/22398"">10 Days in Asia</a><br><img src=""https://cf.geekdo-images.com/C-cEAO5M-EwmlGXWKibgPQ__thumb/img/KoAiVwgJAWYao6lDIhIIxj1vmOc=/fit-in/200x150/filters:strip_icc()/pic1229653.jpg"" alt=""10 Days in Asia"">",2007,#2643,6.0,6.1066666666666665,-0.3759244574323077,"Educational, Travel"
7866,10 Days in the USA,"<a href=""https://boardgamegeek.com/boardgame/7866"">10 Days in the USA</a><br><img src=""https://cf.geekdo-images.com/RYv5O8PWn5NiCFwAfCMlbw__thumb/img/S5XU3x8yP_tadDdF0PsCUxrMyc0=/fit-in/200x150/filters:strip_icc()/pic4306793.jpg"" alt=""10 Days in the USA"">",2003,#2293,6.0,6.373913043478261,-0.17684532434828695,"Educational, Travel"
168609,"Artifacts, Inc.","<a href=""https://boardgamegeek.com/boardgame/168609"">Artifacts, Inc.</a><br><img src=""https://cf.geekdo-images.com/Je70mPYCh-ofxgRu-tJSEA__thumb/img/MWvw03dBr7WFmaZrmdbbNWfZQ30=/fit-in/200x150/filters:strip_icc()/pic2310957.jpg"" alt=""Artifacts, Inc."">",2014,#1404,6.3,6.969565217391305,-0.00215873086745882,"Adventure, Card Game, Economic, Exploration"
193651,Bohemian Villages,"<a href=""https://boardgamegeek.com/boardgame/193651"">Bohemian Villages</a><br><img src=""https://cf.geekdo-images.com/LHivTDU3cCgq1au966_Trw__thumb/img/IkWbLoJwx-Aq2USUwuEXyrAf3HA=/fit-in/200x150/filters:strip_icc()/pic4067112.png"" alt=""Bohemian Villages"">",2016,#4673,5.7,5.7,-0.48857227414880045,Dice
154905,Brew Crafters: Travel Card Game,"<a href=""https://boardgamegeek.com/boardgame/154905"">Brew Crafters: Travel Card Game</a><br><img src=""https://cf.geekdo-images.com/UrVP8ww5hT9naP_gc2Fp3Q__thumb/img/v1imHiTVnolxoikwUhUxHYQc248=/fit-in/200x150/filters:strip_icc()/pic1929209.jpg"" alt=""Brew Crafters: Travel Card Game"">",2014,#3681,5.8,6.058333333333334,-0.11335347893196568,Card Game
137909,Bugs in the Kitchen,"<a href=""https://boardgamegeek.com/boardgame/137909"">Bugs in the Kitchen</a><br><img src=""https://cf.geekdo-images.com/RyeZQU9LkyEUtEtlwjSM9w__thumb/img/VLWYy1d6eq09iA_wopAJy-8LKcM=/fit-in/200x150/filters:strip_icc()/pic3891987.jpg"" alt=""Bugs in the Kitchen"">",2013,#3638,5.8,6.028571428571429,-0.7927210775824542,"Action / Dexterity, Animals, Children&#x27;s Game, Electronic"
143986,CV,"<a href=""https://boardgamegeek.com/boardgame/143986"">CV</a><br><img src=""https://cf.geekdo-images.com/WVXZAwPbX0LAYmXm4HiE6Q__thumb/img/IqyCEZCOaYZyEwKdegYtJjKO5ME=/fit-in/200x150/filters:strip_icc()/pic1968267.jpg"" alt=""CV"">",2013,#1334,6.4,6.66938775510204,-0.1668778638195885,"Card Game, Dice, Humor"
12902,Carcassonne: The City,"<a href=""https://boardgamegeek.com/boardgame/12902"">Carcassonne: The City</a><br><img src=""https://cf.geekdo-images.com/tLrK0_NslFKQL6OvpEqi-w__thumb/img/txmUxY2mV7XUjGDuYH0ZlxJtF7A=/fit-in/200x150/filters:strip_icc()/pic839808.jpg"" alt=""Carcassonne: The City"">",2004,#725,6.7,7.203333333333333,0.2988736497007378,"City Building, Medieval"
39945,Diamonds,"<a href=""https://boardgamegeek.com/boardgame/39945"">Diamonds</a><br><img src=""nan"" alt=""Diamonds"">",0,Not Ranked,0.0,7.135,0.13149415907824963,Sports
40793,Dice Town,"<a href=""https://boardgamegeek.com/boardgame/40793"">Dice Town</a><br><img src=""https://cf.geekdo-images.com/l49r5hKd5hmevQQ0t17Yiw__thumb/img/-WfbpNcDeucmvZP4JkMKcap-wvY=/fit-in/200x150/filters:strip_icc()/pic3763073.jpg"" alt=""Dice Town"">",2009,#915,6.6,6.676744186046512,-0.0560045833499575,"American West, Dice"
4888,Don't Break the Ice,"<a href=""https://boardgamegeek.com/boardgame/4888"">Don&#x27;t Break the Ice</a><br><img src=""https://cf.geekdo-images.com/b_fciSWcdD6PaSJvgbY4yQ__thumb/img/tMQHob-dEdP6gjRs_nXomV8QZ7A=/fit-in/200x150/filters:strip_icc()/pic289780.jpg"" alt=""Don&#x27;t Break the Ice"">",1968,#21361,5.2,5.246153846153846,-0.7669247068014085,"Action / Dexterity, Children&#x27;s Game"
58421,Egizia,"<a href=""https://boardgamegeek.com/boardgame/58421"">Egizia</a><br><img src=""https://cf.geekdo-images.com/lt07T2HIr_r7JerYdW0iyA__thumb/img/sfnHUziRZl-kItnnr-QFfocySck=/fit-in/200x150/filters:strip_icc()/pic1651950.jpg"" alt=""Egizia"">",2009,#445,7.0,7.025925925925926,0.3379817726225523,"Ancient, Farming"
171908,El Grande Big Box,"<a href=""https://boardgamegeek.com/boardgame/171908"">El Grande Big Box</a><br><img src=""https://cf.geekdo-images.com/dTREkApZZA0e46TYFmVgIA__thumb/img/abTJAmQCzAMIrwzBcXtd4gPMQmY=/fit-in/200x150/filters:strip_icc()/pic2748424.jpg"" alt=""El Grande Big Box"">",2015,Not Ranked,7.2,7.3,0.20840143234609992,Renaissance
168,Empire Builder,"<a href=""https://boardgamegeek.com/boardgame/168"">Empire Builder</a><br><img src=""https://cf.geekdo-images.com/WPfjWkfenHoUkqZByS5pyg__thumb/img/Dwio9CMhMBURPvbxPc6wz_vfARQ=/fit-in/200x150/filters:strip_icc()/pic436693.jpg"" alt=""Empire Builder"">",1982,#1308,6.4,6.470588235294118,-0.03719086971622618,"Economic, Trains, Transportation"
159675,Fields of Arle,"<a href=""https://boardgamegeek.com/boardgame/159675"">Fields of Arle</a><br><img src=""https://cf.geekdo-images.com/0w8go6cfvlpgJKydHUkDtA__thumb/img/0z1o-kU2xYwmVO8oNszdt1V4K54=/fit-in/200x150/filters:strip_icc()/pic2225968.png"" alt=""Fields of Arle"">",2014,#66,7.7,7.893681818181818,0.6905223285240294,"Economic, Farming, Industry / Manufacturing"
75449,Firenze,"<a href=""https://boardgamegeek.com/boardgame/75449"">Firenze</a><br><img src=""https://cf.geekdo-images.com/bufTJIzODlIavAygTgTc9Q__thumb/img/BUoK23d-2QPsgqwdFEL0lk87jPQ=/fit-in/200x150/filters:strip_icc()/pic4262138.jpg"" alt=""Firenze"">",2010,#878,6.6,6.7733333333333325,0.022373124628213503,"Economic, Renaissance"
269144,Hadara,"<a href=""https://boardgamegeek.com/boardgame/269144"">Hadara</a><br><img src=""https://cf.geekdo-images.com/17wJNXSBYuVmKryV9lEKsQ__thumb/img/nVMvEWrTFCoOE9Y3tqFLelkjYWw=/fit-in/200x150/filters:strip_icc()/pic5099398.jpg"" alt=""Hadara"">",2019,#480,6.9,6.966666666666667,0.051079951750572304,"City Building, Civilization"
30381,Hamburgum,"<a href=""https://boardgamegeek.com/boardgame/30381"">Hamburgum</a><br><img src=""https://cf.geekdo-images.com/cl4IPnlurFyQ1rNdFCyQkg__thumb/img/4d2N1XvHYRCp_jshOv6si_T1oy8=/fit-in/200x150/filters:strip_icc()/pic260141.jpg"" alt=""Hamburgum"">",2007,#1033,6.5,6.247619047619047,-0.1549683453209651,"City Building, Economic, Pike and Shot"
13780,In the Shadow of the Emperor,"<a href=""https://boardgamegeek.com/boardgame/13780"">In the Shadow of the Emperor</a><br><img src=""https://cf.geekdo-images.com/TkRov013PZd7vykW4YPIeQ__thumb/img/vvtL0OQbHfYSO3NP6Bxh9HCff0k=/fit-in/200x150/filters:strip_icc()/pic202677.jpg"" alt=""In the Shadow of the Emperor"">",2004,#1289,6.4,6.496551724137931,-0.08629703505344839,"Medieval, Political"
211716,John Company,"<a href=""https://boardgamegeek.com/boardgame/211716"">John Company</a><br><img src=""https://cf.geekdo-images.com/EHe51zQUhLg4lC63BOnniA__thumb/img/KlwJAv5heo5keb_DJaR1EQqYjm8=/fit-in/200x150/filters:strip_icc()/pic3567002.jpg"" alt=""John Company"">",2017,#1491,6.3,7.7,0.730919920827723,"Economic, Educational, Negotiation, Political"
394,Kahuna,"<a href=""https://boardgamegeek.com/boardgame/394"">Kahuna</a><br><img src=""https://cf.geekdo-images.com/UdhhVlmQihMbvlNSvY1lUA__thumb/img/bc5NxkspfUfPskxlC30SxlwNyxs=/fit-in/200x150/filters:strip_icc()/pic2606165.jpg"" alt=""Kahuna"">",1998,#1193,6.4,6.449999999999999,-0.20614530019184102,Abstract Strategy
126996,King's Forge,"<a href=""https://boardgamegeek.com/boardgame/126996"">King&#x27;s Forge</a><br><img src=""https://cf.geekdo-images.com/2QTlrIj1Wk_C0wllPWdzEg__thumb/img/3rhKHc-I6a-3KeTEgbqLNr4e8Bc=/fit-in/200x150/filters:strip_icc()/pic5593082.jpg"" alt=""King&#x27;s Forge"">",2014,#1913,6.2,6.8076923076923075,-0.10194341019169001,"Dice, Fantasy, Industry / Manufacturing"
31624,League of Six,"<a href=""https://boardgamegeek.com/boardgame/31624"">League of Six</a><br><img src=""https://cf.geekdo-images.com/a8syc3DFcDpa1zm_mfNYXw__thumb/img/iwSkFqqnn6BmeYfZZFod39x51qE=/fit-in/200x150/filters:strip_icc()/pic273655.jpg"" alt=""League of Six"">",2007,#1783,6.2,6.392857142857143,-0.16808273904163937,Medieval
1501,Masterpiece,"<a href=""https://boardgamegeek.com/boardgame/1501"">Masterpiece</a><br><img src=""https://cf.geekdo-images.com/SppF9lUGNuSmD87slpjAog__thumb/img/LNb10hbAyhV7uQFwoAkMWUevK2w=/fit-in/200x150/filters:strip_icc()/pic190269.jpg"" alt=""Masterpiece"">",1970,#10021,5.6,5.021428571428571,-1.0663718849880792,"Bluffing, Negotiation"
154386,Medieval Academy,"<a href=""https://boardgamegeek.com/boardgame/154386"">Medieval Academy</a><br><img src=""https://cf.geekdo-images.com/T5D8h0d5kXhtNIoZFCQ1sQ__thumb/img/4c8mS52iwk1rC4RcAGQzTU0YVM0=/fit-in/200x150/filters:strip_icc()/pic2468716.jpg"" alt=""Medieval Academy"">",2014,#1078,6.5,6.721666666666667,-0.15691585801077454,Medieval
175199,Mottainai,"<a href=""https://boardgamegeek.com/boardgame/175199"">Mottainai</a><br><img src=""https://cf.geekdo-images.com/CTOlrpzG8J6JxkCnrL_cPw__thumb/img/dnbQMm4EEd49clYRara1V5S9DEQ=/fit-in/200x150/filters:strip_icc()/pic2688214.jpg"" alt=""Mottainai"">",2015,#983,6.5,7.152647058823529,0.10469321286221422,"Card Game, Print &amp; Play"
32944,Neue Heimat,"<a href=""https://boardgamegeek.com/boardgame/32944"">Neue Heimat</a><br><img src=""https://cf.geekdo-images.com/sl6U-ynZ3kHaYQ8d7YXEdg__thumb/img/-IcLT_bXAg2Z_H-AhFyTzUJ_rhE=/fit-in/200x150/filters:strip_icc()/pic287913.jpg"" alt=""Neue Heimat"">",2007,#2144,6.1,7.961538461538462,0.7428984117127904,"City Building, Economic"
171905,Orléans: Deluxe Edition,"<a href=""https://boardgamegeek.com/boardgame/171905"">Orléans: Deluxe Edition</a><br><img src=""https://cf.geekdo-images.com/SvbrhIAoQZ-1MyDa_v0AqQ__thumb/img/4QpksReeFqRlqXCwlG18asSivTU=/fit-in/200x150/filters:strip_icc()/pic2578828.png"" alt=""Orléans: Deluxe Edition"">",2015,Not Ranked,6.9,8.576923076923077,1.1002716432742792,"Medieval, Religious, Travel"
152237,Pairs,"<a href=""https://boardgamegeek.com/boardgame/152237"">Pairs</a><br><img src=""https://cf.geekdo-images.com/-6Hzw9SmWRz69EEYdzKAzA__thumb/img/3M5FmFCWCzqxRzytsJZiEf80fGs=/fit-in/200x150/filters:strip_icc()/pic2618391.jpg"" alt=""Pairs"">",2014,#2705,6.0,7.0473684210526315,0.040969181855948125,Card Game
